passenger_group,HomePlanet,PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,deck,number,side,num_group,total_spend
7464,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7472,Mars,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
7475,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7477,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7478,Europa,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7479,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7481,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7483,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7484,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7485,Europa,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
7486,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7487,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7488,Mars,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
7490,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
7492,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7494,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7495,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7496,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7498,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7499,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7501,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7502,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7503,Europa,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
7504,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7505,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7506,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7507,Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7508,Europa,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
7509,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7510,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7512,Earth,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
7513,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7514,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7515,Mars,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2
7517,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7518,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7520,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7521,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7522,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7523,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7524,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7525,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7527,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7529,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7531,Europa,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
7533,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7534,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7535,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7536,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7538,Europa,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
7542,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7543,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7544,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7545,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
7549,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7550,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7552,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7553,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7559,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7560,Europa,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7561,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7563,Mars,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7565,Europa,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
7567,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7568,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7569,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7572,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7573,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7574,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7576,Europa,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
7577,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7578,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7579,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7580,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7583,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7584,Europa,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7585,Europa,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
7586,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7588,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7592,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7594,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7595,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7596,Europa,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
7598,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7599,Earth,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7601,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7604,Mars,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7605,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7606,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7608,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7609,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7614,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7616,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7618,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7620,Mars,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7621,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7622,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7623,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7624,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7625,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7626,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7627,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7628,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7630,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7631,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7632,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7634,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7635,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7639,Europa,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
7640,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7641,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7643,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7644,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7646,Europa,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7647,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7649,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7650,Earth,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
7652,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7656,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7660,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7661,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7665,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7666,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7667,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7669,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
7670,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7671,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7676,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7677,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7678,Earth,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
7679,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7680,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7682,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7683,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7684,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7687,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7688,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7689,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7690,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7691,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7692,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7693,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7694,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
7696,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7697,Europa,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7698,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7699,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7700,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7702,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7703,Earth,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2
7705,Mars,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
7707,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7708,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7709,Earth,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
7710,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7712,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7713,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7714,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7715,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7716,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7717,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7719,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7720,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7721,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7723,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7724,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7727,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7728,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7729,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7731,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7736,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7738,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7739,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7741,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7742,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7743,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7744,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7746,Europa,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
7747,Mars,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
7748,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7749,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7751,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7752,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7753,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
7754,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7755,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7757,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7760,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7761,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7763,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
7764,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7767,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7768,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7769,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7770,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7771,Earth,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
7773,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7774,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7775,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7776,Europa,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7777,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7778,Mars,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7780,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7782,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7783,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7784,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7785,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7786,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7787,Europa,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
7788,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7789,Earth,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
7790,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7791,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7797,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7800,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
7802,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7803,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7805,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7806,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7808,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
7809,Mars,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2
7810,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
7812,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7813,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7815,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7816,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7818,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7820,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7824,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7828,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7829,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7830,Earth,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4
7831,Mars,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
7832,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7833,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7834,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7835,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7837,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7839,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7840,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7841,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7842,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7843,Mars,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
7845,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7847,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7848,Mars,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
7849,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7850,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7851,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7852,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7853,Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7856,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
7858,Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7861,Earth,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
7863,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7864,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7865,Europa,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7866,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7868,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7870,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7871,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
7872,Earth,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7873,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7875,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7877,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7878,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7879,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7881,Earth,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
7882,Earth,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7883,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7884,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7885,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7886,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7888,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7889,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7890,Earth,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3
7891,Earth,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
7892,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7894,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7895,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7897,Europa,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
7899,Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7901,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7902,Earth,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7903,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7904,Earth,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
7905,Europa,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3
7907,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7908,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7910,Earth,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7913,Earth,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
7914,Earth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7916,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7918,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7919,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7920,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7922,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7924,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7926,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
7929,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7930,Earth,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
7935,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7936,Earth,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3
7937,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7939,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7940,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7941,Europa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7943,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7944,Europa,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7945,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7946,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7947,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7949,Earth,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7950,Earth,4,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4
7952,Mars,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7954,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7955,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7957,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7958,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7960,Earth,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
7962,Earth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7967,Earth,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
7968,Mars,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
